,OBJECTID_1,POINT_X,POINT_Y
9578,25714.0,-122.2706967,47.47705112
9579,25717.0,-122.2933655,47.52383244
9580,25720.0,-122.3270091,47.75871954
9581,25723.0,-122.3300096,47.75345597
9582,25726.0,-122.348904,47.61152325
9583,25729.0,-122.3391726,47.48577262
9584,25732.0,-122.3137785,47.58853128
9585,25735.0,-122.3026426,47.68629519
9586,25738.0,-122.2914661,47.54071511
9587,25741.0,-122.3272189,47.70136631
9588,25744.0,-122.3390703,47.49865294
9589,25747.0,-122.3223569,47.46691293
9590,25750.0,-122.262478,47.45745819
9591,25753.0,-122.2655024,47.45888141
9592,25756.0,-122.3170039,47.519512
9593,25759.0,-122.2307898,47.50088414
9594,25762.0,-122.3515473,47.58710188
9595,25765.0,-122.3588938,47.47132479
9596,25768.0,-122.3486765,47.57116432
9597,25771.0,-122.339143,47.49211288
9598,25774.0,-122.3578674,47.45956241
9599,25777.0,-122.3579071,47.46036979
9600,25780.0,-122.3543037,47.6651354
9601,25783.0,-122.3538277,47.45951968
9602,25786.0,-122.3666394,47.7709941
9603,25789.0,-122.3303014,47.75238705
9604,25792.0,-122.3273565,47.75871532
9605,25795.0,-122.2438572,47.4568757
9606,25798.0,-122.3429843,47.57071103
9607,25801.0,-122.3478135,47.57069687
9608,25804.0,-122.2783366,47.50676796
9609,25807.0,-122.3474653,47.63230191
9610,25810.0,-122.2944756,47.50035778
9611,25813.0,-122.2862771,47.54247074
9612,25816.0,-122.3678583,47.62875516
9613,25819.0,-122.2534466,47.46974209
9614,25822.0,-122.3553474,47.58350576
9615,25825.0,-122.2864669,47.74427701
9616,25828.0,-122.3753457,47.76890917
9617,25831.0,-122.2806654,47.52076438
9618,25834.0,-122.2794563,47.52195678
9619,25837.0,-122.2915889,47.55786202
9620,25840.0,-122.3800404,47.77425853
9621,25843.0,-122.3666778,47.77640967
9622,25846.0,-122.3773736,47.77423503
9623,25849.0,-122.3038576,47.58692397
9624,25852.0,-122.3042668,47.58692312
9625,25855.0,-122.2785395,47.50954435
9626,25858.0,-122.2806063,47.53252511
9627,25861.0,-122.2842778,47.54319853
9628,25864.0,-122.2914035,47.55786719
9629,25867.0,-122.2883023,47.55198113
9630,25870.0,-122.3479807,47.5191557
9631,25873.0,-122.295864,47.56626936
9632,25876.0,-122.3044547,47.58661128
9633,25879.0,-122.2807908,47.53216708
9634,25882.0,-122.2872522,47.5497571
9635,25885.0,-122.2940862,47.56178419
9636,25888.0,-122.2969217,47.57304594
9637,25891.0,-122.2884873,47.55197216
9638,25894.0,-122.2967515,47.57152594
9639,25897.0,-122.2887672,47.55252017
9640,25900.0,-122.2808109,47.53260944
9641,25903.0,-122.2886702,47.55273827
9642,25906.0,-122.2844263,47.54390374
9643,25909.0,-122.2794184,47.52258672
9644,25912.0,-122.296733,47.57267595
9645,25915.0,-122.2847862,47.54461315
9646,25918.0,-122.2923255,47.55934409
9647,25921.0,-122.2840817,47.54319376
9648,25924.0,-122.279647,47.52187039
9649,25927.0,-122.2799831,47.52069753
9650,25930.0,-122.2962378,47.56515999
9651,25933.0,-122.2925527,47.55935659
9652,25936.0,-122.2967332,47.5759345
9653,25939.0,-122.2957772,47.56443931
9654,25942.0,-122.2806004,47.53217214
9655,25945.0,-122.2784888,47.53218612
9656,25948.0,-122.2968717,47.57402567
9657,25951.0,-122.2894272,47.55425839
9658,25954.0,-122.3618718,47.52245569
9659,25957.0,-122.2700846,47.50878463
9660,25960.0,-122.2804882,47.52921328
9661,25963.0,-122.296713,47.57327882
9662,25966.0,-122.2966949,47.57422363
9663,25969.0,-122.2859366,47.52427142
9664,25972.0,-122.3181148,47.72301726
9665,25975.0,-122.2617182,47.54207802
9666,25978.0,-122.2568655,47.46500894
9667,25981.0,-122.2546914,47.46503912
9668,25984.0,-122.2522448,47.46348382
9669,25987.0,-122.2563572,47.46266331
9670,25990.0,-122.2569618,47.46444718
9671,25993.0,-122.2519166,47.4625407
9672,25996.0,-122.3703097,47.55006033
9673,25999.0,-122.3692819,47.54948531
9674,26002.0,-122.3685161,47.46923292
9675,26005.0,-122.2288999,47.49544349
9676,26008.0,-122.2966823,47.57492481
9677,26011.0,-122.35895,47.46672741
9678,26014.0,-122.3476425,47.44519527
9679,26017.0,-122.3314035,47.61281908
9680,26020.0,-122.2975926,47.77742171
9681,26023.0,-122.3910445,47.77009621
9682,26026.0,-122.3919965,47.7712673
9683,26029.0,-122.3401913,47.7534405
9684,26032.0,-122.3499464,47.77049718
9685,26035.0,-122.2911205,47.55705946
9686,26038.0,-122.3915208,47.54319935
9687,26041.0,-122.2495093,47.48845468
9688,26044.0,-122.2523501,47.49747982
9689,26047.0,-122.2238602,47.49317142
9690,26050.0,-122.2868555,47.49949933
9691,26053.0,-122.2878775,47.58202918
9692,26056.0,-122.2230334,47.49246806
9693,26059.0,-122.2530464,47.46502863
9694,26062.0,-122.2531864,47.46532998
9695,26065.0,-122.3710948,47.54283418
9696,26068.0,-122.3290435,47.71070755
9697,26071.0,-122.3275028,47.71361169
9698,26074.0,-122.330019,47.7062454
9699,26077.0,-122.3290158,47.69252192
9700,26080.0,-122.3293814,47.70374167
9701,26083.0,-122.3119633,47.59250514
9702,26086.0,-122.3270062,47.68711005
9703,26089.0,-122.3284463,47.71192609
9704,26092.0,-122.3294463,47.70464531
9705,26095.0,-122.2911163,47.64494544
9706,26098.0,-122.3365282,47.46686731
9707,26101.0,-122.3606854,47.47136733
9708,26104.0,-122.2501863,47.46342342
9709,26107.0,-122.2491522,47.48587224
9710,26110.0,-122.3293337,47.46690189
9711,26113.0,-122.3391394,47.49243998
9712,26116.0,-122.3760204,47.65346885
9713,26119.0,-122.3819825,47.64191665
9714,26122.0,-122.3363437,47.53965365
9715,26125.0,-122.3134139,47.57106209
9716,26128.0,-122.3772571,47.65374929
9717,26131.0,-122.2343757,47.49543231
9718,26134.0,-122.386563,47.63338352
9719,26137.0,-122.2369793,47.49548728
9720,26140.0,-122.2773679,47.48547455
9721,26143.0,-122.3475176,47.66207518
9722,26146.0,-122.3478915,47.66159153
9723,26149.0,-122.3772591,47.65399125
9724,26152.0,-122.3348932,47.53366166
9725,26155.0,-122.2780872,47.48757209
9726,26158.0,-122.3334562,47.53418418
9727,26161.0,-122.3343265,47.53529352
9728,26164.0,-122.3035337,47.59115585
9729,26167.0,-122.2746852,47.51784383
9730,26170.0,-122.2864751,47.53521637
9731,26173.0,-122.2711298,47.49678836
9732,26176.0,-122.3421593,47.57177318
9733,26179.0,-122.3434334,47.57157904
9734,26182.0,-122.2885476,47.53787695
9735,26185.0,-122.2298336,47.49696271
9736,26188.0,-122.2298298,47.49728091
9737,26191.0,-122.3074924,47.48333845
9738,26194.0,-122.3968469,47.56480731
9739,26197.0,-122.3969032,47.56118884
9740,26200.0,-122.3559173,47.77661339
9741,26203.0,-122.347944,47.51687453
9742,26206.0,-122.3478283,47.51625223
9743,26209.0,-122.3559489,47.77776713
9744,26212.0,-122.3473374,47.51628209
9745,26215.0,-122.3463976,47.51630345
9746,26218.0,-122.3737948,47.54284825
9747,26221.0,-122.3440518,47.51412772
9748,26224.0,-122.3391867,47.51388836
9749,26227.0,-122.3546565,47.57981463
9750,26230.0,-122.4089002,47.64950247
9751,26233.0,-122.2809716,47.53620344
9752,26236.0,-122.408908,47.64862864
9753,26239.0,-122.3371988,47.45379944
9754,26242.0,-122.3339217,47.45375204
9755,26245.0,-122.2669924,47.46904847
9756,26248.0,-122.376224,47.65953951
9757,26251.0,-122.3410682,47.5136098
9758,26254.0,-122.3458413,47.51466104
9759,26257.0,-122.2791537,47.5168885
9760,26260.0,-122.3473417,47.51491202
9761,26263.0,-122.3737572,47.54466851
9762,26266.0,-122.2947517,47.54622368
9763,26269.0,-122.3095696,47.63729369
9764,26272.0,-122.4045941,47.67581432
9765,26275.0,-122.4038607,47.67581096
9766,26278.0,-122.3060513,47.62022371
9767,26281.0,-122.3135037,47.61996234
9768,26284.0,-122.3127222,47.61966389
9769,26287.0,-122.3060468,47.62048325
9770,26290.0,-122.2944063,47.47248973
9771,26293.0,-122.2913025,47.47249785
9772,26296.0,-122.3550821,47.58381543
9773,26299.0,-122.3442324,47.51632209
9774,26302.0,-122.3173283,47.65540039
9775,26305.0,-122.261231,47.52685381
9776,26308.0,-122.3057522,47.75842756
9777,26311.0,-122.3195907,47.47955087
9778,26314.0,-122.3492429,47.57165394
9779,26317.0,-122.3522339,47.57214102
9780,26320.0,-122.3522167,47.57289174
9781,26323.0,-122.2864044,47.50879676
9782,26326.0,-122.2888727,47.50736489
9783,26329.0,-122.3487164,47.57101264
9784,26332.0,-122.3172998,47.65602096
9785,26335.0,-122.325389,47.73565125
9786,26338.0,-122.3477411,47.51497065
9787,26341.0,-122.3579783,47.74141031
9788,26344.0,-122.353226,47.74256323
9789,26347.0,-122.3532279,47.74303173
9790,26350.0,-122.35323,47.74356757
9791,26353.0,-122.355653,47.74411437
9792,26356.0,-122.2951621,47.73377483
9793,26359.0,-122.2862096,47.50964422
9794,26362.0,-122.285342,47.50757256
9795,26365.0,-122.3342188,47.53204118
9796,26368.0,-122.3182077,47.77461927
9797,26371.0,-122.234317,47.49663577
9798,26374.0,-122.2683578,47.4852542
9799,26377.0,-122.3865685,47.63356814
9800,26380.0,-122.3295196,47.53087911
9801,26383.0,-122.3298527,47.61369493
9802,26386.0,-122.3221893,47.66883802
9803,26389.0,-122.3206989,47.67874647
9804,26392.0,-122.3188035,47.68213746
9805,26395.0,-122.3224509,47.65600235
9806,26398.0,-122.3226335,47.65721971
9807,26401.0,-122.3224124,47.66119903
9808,26404.0,-122.3223933,47.64766381
9809,26407.0,-122.3036492,47.54202695
9810,26410.0,-122.3286595,47.62272709
9811,26413.0,-122.3080733,47.54546143
9812,26416.0,-122.3091626,47.59080195
9813,26419.0,-122.302426,47.59051601
9814,26422.0,-122.3085281,47.64341694
9815,26425.0,-122.3158299,47.52729483
9816,26428.0,-122.3352862,47.53436601
9817,26431.0,-122.336926,47.53475091
9818,26434.0,-122.3161843,47.77078427
9819,26437.0,-122.294754,47.5758754
9820,26440.0,-122.2948585,47.57600531
9821,26443.0,-122.3034785,47.59189028
9822,26446.0,-122.3760287,47.65413963
9823,26449.0,-122.376218,47.65443889
9824,26452.0,-122.3333971,47.52404587
9825,26455.0,-122.3776944,47.65399037
9826,26458.0,-122.2790774,47.48797309
9827,26461.0,-122.3870001,47.63337755
9828,26464.0,-122.341145,47.57140941
9829,26467.0,-122.3174792,47.68269491
9830,26470.0,-122.2886772,47.5065031
9831,26473.0,-122.2880918,47.50741136
9832,26476.0,-122.3197636,47.59537402
9833,26479.0,-122.2596078,47.47137482
9834,26482.0,-122.2569503,47.46969053
9835,26485.0,-122.2557139,47.4673245
9836,26488.0,-122.25571,47.46773137
9837,26491.0,-122.3240553,47.63225784
9838,26494.0,-122.3226063,47.63851228
9839,26497.0,-122.3170468,47.5516888
9840,26500.0,-122.3212845,47.59009519
9841,26503.0,-122.3205555,47.58802761
9842,26506.0,-122.3179286,47.68255828
9843,26509.0,-122.329279,47.60643935
9844,26512.0,-122.3284859,47.61943374
9845,26515.0,-122.330267,47.709571
9846,26518.0,-122.3302789,47.70825543
9847,26521.0,-122.3662263,47.46925504
9848,26524.0,-122.3232919,47.6366759
9849,26527.0,-122.2696597,47.7744935
9850,26530.0,-122.3512679,47.44469023
9851,26533.0,-122.28638,47.58982604
9852,26536.0,-122.3633971,47.46756596
9853,26539.0,-122.3633815,47.46850761
9854,26542.0,-122.2974348,47.77062022
9855,26545.0,-122.344988,47.44646211
9856,26548.0,-122.3391954,47.44936989
9857,26551.0,-122.3654103,47.46770174
9858,26554.0,-122.2865817,47.74382875
9859,26557.0,-122.3502318,47.57082304
9860,26560.0,-122.2974451,47.77102376
9861,26563.0,-122.3366208,47.44981283
9862,26566.0,-122.3622173,47.46924395
9863,26569.0,-122.313723,47.54757635
9864,26572.0,-122.3203475,47.55393669
9865,26575.0,-122.3729826,47.66151688
9866,26578.0,-122.3762225,47.66151853
9867,26581.0,-122.2857954,47.75300536
9868,26584.0,-122.343176,47.44690374
9869,26587.0,-122.3622452,47.46677133
9870,26590.0,-122.2968593,47.57457052
9871,26593.0,-122.3738449,47.66149612
9872,26596.0,-122.2569539,47.46897741
9873,26599.0,-122.3316973,47.57216285
9874,26602.0,-122.3256281,47.54153932
9875,26605.0,-122.3876397,47.64137608
9876,26608.0,-122.4047907,47.67887009
9877,26611.0,-122.319531,47.53783275
9878,26614.0,-122.3217195,47.55583566
9879,26617.0,-122.3552095,47.58160329
9880,26620.0,-122.3773322,47.6323775
9881,26623.0,-122.3498482,47.50430688
9882,26626.0,-122.3495731,47.73776324
9883,26629.0,-122.290352,47.46698226
9884,26632.0,-122.3397685,47.7371521
9885,26635.0,-122.2275175,47.50028388
9886,26638.0,-122.2942327,47.56049887
9887,26641.0,-122.2942314,47.56083773
9888,26644.0,-122.2809891,47.45284654
9889,26647.0,-122.2808377,47.53421141
9890,26650.0,-122.3001155,47.47244984
9891,26653.0,-122.2775401,47.45284092
9892,26656.0,-122.3721478,47.54874109
9893,26659.0,-122.3722432,47.54929573
9894,26662.0,-122.2968066,47.47430315
9895,26665.0,-122.3706414,47.57110919
9896,26668.0,-122.3700988,47.57140964
9897,26671.0,-122.3688504,47.54352804
9898,26674.0,-122.3279115,47.62609451
9899,26677.0,-122.2975942,47.47246728
9900,26680.0,-122.2825838,47.46104715
9901,26683.0,-122.3401686,47.75237065
9902,26686.0,-122.3409539,47.63227123
9903,26689.0,-122.3762095,47.65243057
9904,26692.0,-122.2775034,47.75656026
9905,26695.0,-122.2759209,47.45283902
9906,26698.0,-122.2847097,47.48451088
9907,26701.0,-122.3536511,47.77651929
9908,26704.0,-122.3207246,47.66180601
9909,26707.0,-122.3496762,47.70869868
9910,26710.0,-122.3194479,47.57276544
9911,26713.0,-122.3195159,47.57547964
9912,26716.0,-122.3207531,47.57145458
9913,26719.0,-122.2988483,47.47428903
9914,26722.0,-122.3709182,47.54428679
9915,26725.0,-122.3714189,47.54560699
9916,26728.0,-122.3481312,47.57101071
9917,26731.0,-122.3213323,47.68280259
9918,26734.0,-122.3231116,47.63398673
9919,26737.0,-122.2841476,47.45460528
9920,26740.0,-122.3430948,47.53195321
9921,26743.0,-122.3064263,47.54573946
9922,26746.0,-122.3268217,47.63015253
9923,26749.0,-122.3293192,47.62614214
9924,26752.0,-122.3240007,47.63386111
9925,26755.0,-122.321644,47.67032284
9926,26758.0,-122.3203869,47.67768956
9927,26761.0,-122.3201559,47.58713789
9928,26764.0,-122.3205326,47.58996126
9929,26767.0,-122.3171589,47.5731924
9930,26770.0,-122.3202154,47.57445801
9931,26773.0,-122.3318748,47.62526456
9932,26776.0,-122.3282305,47.61944637
9933,26779.0,-122.326694,47.62945211
9934,26782.0,-122.3209617,47.59441544
9935,26785.0,-122.327157,47.60389446
9936,26788.0,-122.3333194,47.62465508
9937,26791.0,-122.3286469,47.62074153
9938,26794.0,-122.2897783,47.73482828
9939,26797.0,-122.2907226,47.73483631
9940,26800.0,-122.2900907,47.73423547
9941,26803.0,-122.2969683,47.57015286
9942,26806.0,-122.2893707,47.73553923
9943,26809.0,-122.2913424,47.73423618
9944,26812.0,-122.2914332,47.73375786
9945,26815.0,-122.290859,47.73483115
9946,26818.0,-122.2544142,47.49005884
9947,26821.0,-122.3713558,47.54411286
9948,26824.0,-122.2967917,47.47064326
9949,26827.0,-122.2951873,47.47065189
9950,26830.0,-122.3189698,47.57235282
9951,26833.0,-122.3198255,47.56915496
9952,26836.0,-122.2748466,47.45283782
9953,26839.0,-122.3229872,47.64633446
9954,26842.0,-122.2925795,47.56079382
9955,26845.0,-122.3194764,47.57679
9956,26848.0,-122.2844302,47.45285384
9957,26851.0,-122.3210272,47.678271
9958,26854.0,-122.3363103,47.59165701
9959,26857.0,-122.2977928,47.47063757
9960,26860.0,-122.3392266,47.57073999
9961,26863.0,-122.3406902,47.57138159
9962,26866.0,-122.3712331,47.54829557
9963,26869.0,-122.2849389,47.52290816
9964,26872.0,-122.3010401,47.54772662
9965,26875.0,-122.2893976,47.53100504
9966,26878.0,-122.2971619,47.53942888
9967,26881.0,-122.2676319,47.45838934
9968,26884.0,-122.2876845,47.60017171
9969,26887.0,-122.2858874,47.60014245
9970,26890.0,-122.372043,47.5410303
9971,26893.0,-122.2977307,47.49542315
9972,26896.0,-122.2798053,47.52430891
9973,26899.0,-122.2803218,47.52430519
9974,26902.0,-122.2997195,47.47062629
9975,26905.0,-122.2908932,47.73399153
9976,26908.0,-122.2897834,47.73423342
9977,26911.0,-122.285847,47.77103742
9978,26914.0,-122.2982078,47.47063514
9979,26917.0,-122.2777151,47.76989608
9980,26920.0,-122.2806773,47.75663726
9981,26923.0,-122.2809739,47.75694577
9982,26926.0,-122.2835158,47.48454877
9983,26929.0,-122.2861337,47.45795997
9984,26932.0,-122.363862,47.7569544
9985,26935.0,-122.3629503,47.75695085
9986,26938.0,-122.3214537,47.75870395
9987,26941.0,-122.3240431,47.75431795
9988,26944.0,-122.2993021,47.54207584
9989,26947.0,-122.304157,47.55799626
9990,26950.0,-122.2881466,47.5344263
9991,26953.0,-122.2880268,47.528141
9992,26956.0,-122.3051126,47.56118864
9993,26959.0,-122.3685949,47.77266864
9994,26962.0,-122.3346682,47.74764329
9995,26965.0,-122.2979594,47.7319881
9996,26968.0,-122.3448639,47.51632923
9997,26971.0,-122.2619528,47.67579384
9998,26974.0,-122.2614296,47.67579171
9999,26977.0,-122.2909438,47.54612747
10000,26980.0,-122.2780726,47.45627016
10001,26983.0,-122.302783,47.75528515
10002,26986.0,-122.3045632,47.75614459
10003,26989.0,-122.3041905,47.48325304
10004,26992.0,-122.3245651,47.46095817
10005,26995.0,-122.3234251,47.46095768
10006,26998.0,-122.3957423,47.68867667
10007,27001.0,-122.3020724,47.7548882
10008,27004.0,-122.32402,47.75323298
10009,27007.0,-122.2581965,47.67580009
10010,27010.0,-122.3480848,47.74774673
10011,27013.0,-122.292463,47.51016623
10012,27016.0,-122.2989972,47.48241182
10013,27019.0,-122.3423538,47.51616016
10014,27022.0,-122.3513277,47.77230647
10015,27025.0,-122.2959038,47.51141635
10016,27028.0,-122.3598909,47.66539577
10017,27031.0,-122.3656929,47.6246028
10018,27034.0,-122.2771174,47.45626831
10019,27037.0,-122.3136836,47.54585368
10020,27040.0,-122.346313,47.73470828
10021,27043.0,-122.3788329,47.45177831
10022,27046.0,-122.3241402,47.75908538
10023,27049.0,-122.3526911,47.55776297
10024,27052.0,-122.351611,47.55777101
10025,27055.0,-122.3512284,47.7636938
10026,27058.0,-122.2938615,47.5650099
10027,27061.0,-122.2952522,47.56544047
10028,27064.0,-122.2939472,47.5652077
10029,27067.0,-122.2931231,47.56295646
10030,27070.0,-122.2955823,47.5645027
10031,27073.0,-122.2920131,47.72828807
10032,27076.0,-122.3612719,47.77549357
10033,27079.0,-122.3431253,47.76324854
10034,27082.0,-122.3493992,47.74868112
10035,27085.0,-122.295812,47.59057535
10036,27088.0,-122.3559761,47.76424761
10037,27091.0,-122.3128425,47.73757283
10038,27094.0,-122.3532989,47.75717704
10039,27097.0,-122.3511079,47.75840419
10040,27100.0,-122.3547025,47.76021691
10041,27103.0,-122.2892506,47.59343458
10042,27106.0,-122.312945,47.74119899
10043,27109.0,-122.3048516,47.69846958
10044,27112.0,-122.3127706,47.7348618
10045,27115.0,-122.2895304,47.75577036
10046,27118.0,-122.3344404,47.73974399
10047,27121.0,-122.4116955,47.65188305
10048,27124.0,-122.3548005,47.77412618
10049,27127.0,-122.3939699,47.53934952
10050,27130.0,-122.2874172,47.54976066
10051,27133.0,-122.357576,47.65772524
10052,27136.0,-122.3439277,47.74141409
10053,27139.0,-122.3541755,47.74901002
10054,27142.0,-122.3351324,47.76827519
10055,27145.0,-122.3124204,47.76242303
10056,27148.0,-122.3041955,47.75838358
10057,27151.0,-122.3514437,47.77618299
10058,27154.0,-122.3512524,47.76807041
10059,27157.0,-122.3126559,47.72530776
10060,27160.0,-122.3021842,47.74984777
10061,27163.0,-122.3131931,47.74954107
10062,27166.0,-122.3545986,47.74943046
10063,27169.0,-122.3563362,47.7505354
10064,27172.0,-122.3350818,47.76606445
10065,27175.0,-122.3487039,47.77414671
10066,27178.0,-122.3638626,47.75597219
10067,27181.0,-122.2887394,47.77323261
10068,27184.0,-122.3128155,47.73667048
10069,27187.0,-122.3612018,47.76912246
10070,27190.0,-122.3083574,47.77752227
10071,27193.0,-122.3045435,47.75839122
10072,27196.0,-122.3585094,47.76500884
10073,27199.0,-122.3134619,47.75871001
10074,27202.0,-122.3201851,47.76318721
10075,27205.0,-122.3033191,47.7526483
10076,27208.0,-122.3612145,47.77145863
10077,27211.0,-122.386708,47.77173745
10078,27214.0,-122.3593447,47.7741298
10079,27217.0,-122.3479698,47.51731868
10080,27220.0,-122.3731493,47.76582842
10081,27223.0,-122.3611645,47.75595355
10082,27226.0,-122.287513,47.75628425
10083,27229.0,-122.3521417,47.7486734
10084,27232.0,-122.3921332,47.77178927
10085,27235.0,-122.2927632,47.59348412
10086,27238.0,-122.3349184,47.75872318
10087,27241.0,-122.35319,47.75412291
10088,27244.0,-122.3929377,47.52288192
10089,27247.0,-122.3493457,47.7232208
10090,27250.0,-122.4123128,47.65323229
10091,27253.0,-122.3545316,47.75094417
10092,27256.0,-122.3080657,47.75928072
10093,27259.0,-122.3247196,47.7632275
10094,27262.0,-122.3198823,47.65003444
10095,27265.0,-122.3358342,47.74142721
10096,27268.0,-122.3245718,47.65497787
10097,27271.0,-122.3766059,47.75078084
10098,27274.0,-122.3827645,47.77426159
10099,27277.0,-122.3828787,47.77788897
10100,27280.0,-122.3812078,47.52616182
10101,27283.0,-122.3063919,47.54870595
10102,27286.0,-122.2970176,47.56724462
10103,27289.0,-122.4084765,47.6486281
10104,27292.0,-122.3037587,47.63472238
10105,27295.0,-122.31747,47.75215365
10106,27298.0,-122.33419,47.59568374
10107,27301.0,-122.2864427,47.54807904
10108,27304.0,-122.35055,47.46137643
10109,27307.0,-122.2876069,47.54751647
10110,27310.0,-122.2895702,47.55455151
10111,27313.0,-122.2876089,47.54796652
10112,27316.0,-122.3686256,47.54606981
10113,27319.0,-122.3396784,47.50031897
10114,27322.0,-122.4039194,47.65832613
10115,27325.0,-122.2795372,47.56879677
10116,27328.0,-122.2795524,47.57013548
10117,27331.0,-122.3608045,47.66790845
10118,27334.0,-122.2807353,47.53704901
10119,27337.0,-122.2846187,47.54396882
10120,27340.0,-122.2865421,47.54797064
10121,27343.0,-122.3677019,47.71167666
10122,27346.0,-122.3439514,47.53426549
10123,27349.0,-122.367476,47.53370814
10124,27352.0,-122.3658298,47.53256557
10125,27355.0,-122.3668312,47.53370739
10126,27358.0,-122.3547739,47.5611744
10127,27361.0,-122.3658221,47.53322345
10128,27364.0,-122.333874,47.46643616
10129,27367.0,-122.3454531,47.52280049
10130,27370.0,-122.3365309,47.46642172
10131,27373.0,-122.3538054,47.53911247
10132,27376.0,-122.3401796,47.51852915
10133,27379.0,-122.3394507,47.51853575
10134,27382.0,-122.3358511,47.55120763
10135,27385.0,-122.3655604,47.55532734
10136,27388.0,-122.3367987,47.55575451
10137,27391.0,-122.3271004,47.46872922
10138,27394.0,-122.3261049,47.468733
10139,27397.0,-122.3629442,47.55524427
10140,27400.0,-122.3401881,47.51908365
10141,27403.0,-122.329969,47.58397491
10142,27406.0,-122.2862393,47.54065386
10143,27409.0,-122.2808634,47.52676462
10144,27412.0,-122.2915078,47.54341548
10145,27415.0,-122.2881455,47.53521877
10146,27418.0,-122.2968809,47.55089034
10147,27421.0,-122.2968793,47.55012709
10148,27424.0,-122.2926695,47.54361172
10149,27427.0,-122.2700393,47.51424401
10150,27430.0,-122.2936572,47.54651203
10151,27433.0,-122.2770818,47.52102165
10152,27436.0,-122.332972,47.52539489
10153,27439.0,-122.3330242,47.52388997
10154,27442.0,-122.2832317,47.53093331
10155,27445.0,-122.2260758,47.50370885
10156,27448.0,-122.3609827,47.61945043
10157,27451.0,-122.3403994,47.46802176
10158,27454.0,-122.3407926,47.4677215
10159,27457.0,-122.3401864,47.57151138
10160,27460.0,-122.2762252,47.48597739
10161,27463.0,-122.3961349,47.66764513
10162,27466.0,-122.2761129,47.75329553
10163,27469.0,-122.3144717,47.6405676
10164,27472.0,-122.3391066,47.4678139
10165,27475.0,-122.3403962,47.46863244
10166,27478.0,-122.3046665,47.59832449
10167,27481.0,-122.3579757,47.4506541
10168,27484.0,-122.3046599,47.59926476
10169,27487.0,-122.3043338,47.59926777
10170,27490.0,-122.3226101,47.57171304
10171,27493.0,-122.322064,47.57171364
10172,27496.0,-122.2966078,47.62376477
10173,27499.0,-122.2961888,47.62347605
10174,27502.0,-122.3148295,47.53526052
10175,27505.0,-122.3151897,47.67150652
10176,27508.0,-122.3317889,47.61500527
10177,27511.0,-122.3660816,47.67453636
10178,27514.0,-122.3660527,47.67526545
10179,27517.0,-122.2588271,47.5496817
10180,27520.0,-122.351186,47.61281375
10181,27523.0,-122.2851102,47.54532954
10182,27526.0,-122.3816342,47.69059347
10183,27529.0,-122.3928787,47.6531719
10184,27532.0,-122.3127123,47.62050323
10185,27535.0,-122.3767984,47.69468841
10186,27538.0,-122.3983325,47.6716585
10187,27541.0,-122.3918789,47.63231572
10188,27544.0,-122.3908961,47.63232561
10189,27547.0,-122.2699878,47.53262547
10190,27550.0,-122.2988538,47.70308084
10191,27553.0,-122.2969825,47.56911747
10192,27556.0,-122.3424746,47.65466247
10193,27559.0,-122.3054689,47.67577759
10194,27562.0,-122.3051661,47.67577728
10195,27565.0,-122.3267875,47.61634184
10196,27568.0,-122.284764,47.54426843
10197,27571.0,-122.3613101,47.53657971
10198,27574.0,-122.3462955,47.67687495
10199,27577.0,-122.2808094,47.57267575
10200,27580.0,-122.2810707,47.57418136
10201,27583.0,-122.3735731,47.67595491
10202,27586.0,-122.3213928,47.58620476
10203,27589.0,-122.3213932,47.5858538
10204,27592.0,-122.3765859,47.69314422
10205,27595.0,-122.3009118,47.6643316
10206,27598.0,-122.3228963,47.57981042
10207,27601.0,-122.3370259,47.55344008
10208,27604.0,-122.3159751,47.54858799
10209,27607.0,-122.2615823,47.5202644
10210,27610.0,-122.3200564,47.64319456
10211,27613.0,-122.3030433,47.55530118
10212,27616.0,-122.3445435,47.69238161
10213,27619.0,-122.3350386,47.69049014
10214,27622.0,-122.2699876,47.52953121
10215,27625.0,-122.3210044,47.55335102
10216,27628.0,-122.3315704,47.60126715
10217,27631.0,-122.2667258,47.67937778
10218,27634.0,-122.329092,47.65247929
10219,27637.0,-122.372969,47.63863836
10220,27640.0,-122.3626951,47.62214027
10221,27643.0,-122.3447187,47.70654592
10222,27646.0,-122.3220945,47.65051917
10223,27649.0,-122.2635559,47.67667179
10224,27652.0,-122.2636189,47.67936563
10225,27655.0,-122.2967578,47.66592331
10226,27658.0,-122.3173798,47.66710636
10227,27661.0,-122.3197515,47.67360009
10228,27664.0,-122.2516215,47.5036592
10229,27667.0,-122.2511489,47.50322071
10230,27670.0,-122.3523588,47.6517664
10231,27673.0,-122.3187491,47.60806612
10232,27676.0,-122.3819897,47.65033189
10233,27679.0,-122.3767854,47.698985
10234,27682.0,-122.3706538,47.57071188
10235,27685.0,-122.3706652,47.57055481
10236,27688.0,-122.3561825,47.66237446
10237,27691.0,-122.3640186,47.66865082
10238,27694.0,-122.3022254,47.5525905
10239,27697.0,-122.3930649,47.63423351
10240,27700.0,-122.3091036,47.7193818
10241,27703.0,-122.3549211,47.54285953
10242,27706.0,-122.3875589,47.70009612
10243,27709.0,-122.388092,47.52096014
10244,27712.0,-122.3120453,47.57911056
10245,27715.0,-122.2808953,47.52278746
10246,27718.0,-122.3567027,47.62545416
