,Unnamed: 0,gsv_panorama_id,width,height,lat,lng,camera_heading,camera_pitch,intersection_id
3226,3226,I-0RPO5bJVAS2VPKJwetuw,16384.0,8192.0,47.65250396728516,-122.35555267333984,288.3302001953125,0.9976577758789062,16690
13781,13781,uPJX2IWGpyKEgjAuISgk8w,16384.0,8192.0,47.65251922607422,-122.35562896728516,288.16485595703125,1.011993408203125,16690
27293,27293,m0I6XjF3JH8l3wH5dzeL6A,16384.0,8192.0,47.6525993347168,-122.36397552490234,245.66021728515625,0.5599212646484375,29926
18006,18006,bDsal3MVekA7Ebzp5Q-9Wg,16384.0,8192.0,47.652618408203125,-122.34848022460938,142.1688690185547,1.8876419067382808,66346
28508,28508,wokhgA9lrN-INRaymgsMVQ,16384.0,8192.0,47.65263748168945,-122.34671783447266,270.57501220703125,0.8536300659179688,33529
27676,27676,awRNBg1ibFrMKpSZQ4k6wQ,16384.0,8192.0,47.65263748168945,-122.34664916992188,269.4801025390625,0.5973434448242188,33529
19534,19534,lEnBieSPm4SQVuPtqIKnJA,16384.0,8192.0,47.65264892578125,-122.34407806396484,144.18922424316406,1.9839324951171875,49647
5940,5940,hAMSEFwZRNH8LNNAYvWhmA,16384.0,8192.0,47.65268325805664,-122.34413146972656,113.4077606201172,1.0163116455078125,49647
24956,24956,JVd8kWSynKuEQdTDEBGafQ,16384.0,8192.0,47.65269470214844,-122.34996795654295,179.89273071289062,4.2911376953125,43143
903,903,Vhhqqsi7z35PSks4qiXPRQ,16384.0,8192.0,47.65269470214844,-122.33876037597656,58.75439453125,-2.76763916015625,18619
23330,23330,ifYsrNGblBRuSbqCUCWTsQ,16384.0,8192.0,47.6526985168457,-122.34252166748048,90.28699493408205,1.4555130004882812,48335
26716,26716,7AaEtDZh6L_wyf2iR_sonQ,16384.0,8192.0,47.65271759033203,-122.34846496582033,298.0362548828125,-0.7900848388671875,66346
16185,16185,eaNkSwb6Ll6SDsN7amAKOw,16384.0,8192.0,47.6527214050293,-122.33876037597656,223.4584045410156,3.3653640747070312,18619
3795,3795,I41aZR9FNpWcrGteSQq_sA,16384.0,8192.0,47.65272521972656,-122.34588623046876,49.65468215942383,2.767539978027344,66122
6660,6660,l3Bd2D33gUY3bsDrJSWztg,16384.0,8192.0,47.65272903442383,-122.3499755859375,180.47213745117188,4.575065612792969,43143
7680,7680,0tnfFyu55-vmRIcU_RbiqQ,16384.0,8192.0,47.65273284912109,-122.35002899169922,88.88591003417969,-1.492889404296875,43143
10264,10264,1OaarasuxCMgPO0D1EhKbg,16384.0,8192.0,47.65273284912109,-122.3426513671875,299.5582580566406,0.240020751953125,48335
17151,17151,aU7myqQmxT9QZCPMTBxyEg,16384.0,8192.0,47.65273666381836,-122.3487777709961,242.4012451171875,5.947700500488281,66346
28204,28204,NNhEtHeGpAIlFm_Yv9MACQ,16384.0,8192.0,47.65274429321289,-122.35662078857422,288.224365234375,0.8465347290039062,22141
18933,18933,HKUrqTahAxOeF3gPMrtCyQ,16384.0,8192.0,47.65274810791016,-122.34979248046876,275.6770324707031,2.063507080078125,43143
22382,22382,rkKGZTQY1L5kY7D3iyqe-Q,16384.0,8192.0,47.65274810791016,-122.34851837158205,311.8514099121094,-1.9035873413085933,66346
1321,1321,JT0k0ifVQuZ6ctN4nJX_zg,16384.0,8192.0,47.65275573730469,-122.34852600097656,316.53955078125,-1.0079803466796875,66346
11123,11123,bat-qczT-dgFK-yVOimrOg,16384.0,8192.0,47.65275573730469,-122.3424835205078,304.1469116210937,-1.9586868286132808,48335
4930,4930,2oFCG9H_UQXw-hGnMqONFA,16384.0,8192.0,47.65276336669922,-122.349853515625,298.4110717773437,-2.969520568847656,43143
27137,27137,V7jnRtLiUkoXxSrUVU6blg,16384.0,8192.0,47.65276336669922,-122.34407806396484,218.816162109375,2.4253387451171875,49647
9553,9553,gCLg_e6480bfW9HY08JYBQ,16384.0,8192.0,47.65277099609375,-122.34600067138672,231.43014526367188,-0.0346832275390625,66122
2682,2682,5nTWcv0WMXgQR4PV8xxIpQ,16384.0,8192.0,47.65278244018555,-122.34996795654295,180.14910888671875,4.598716735839844,43143
6620,6620,fOLObZ0RYSGR77JyTDi7wA,16384.0,8192.0,47.65278244018555,-122.34856414794922,317.26617431640625,-1.282257080078125,66346
18401,18401,pv6fzIZufdYZKWr_oa6qgw,16384.0,8192.0,47.65279769897461,-122.345947265625,230.2828369140625,0.2670669555664062,66122
3229,3229,nBlkvaTEPPy4O6SOezXOlg,16384.0,8192.0,47.65280532836914,-122.35657501220705,330.79351806640625,0.3808364868164062,22141
22999,22999,Mv5r8R71bqLcdNyiZDkGrA,16384.0,8192.0,47.6528205871582,-122.34866333007812,120.6091537475586,1.2690277099609375,66346
18376,18376,fIxa9NFoaV08mXuRs3rbNQ,16384.0,8192.0,47.65283203125,-122.3485870361328,340.6536865234375,-1.4318695068359375,66346
4921,4921,jM1tEd7WQPc4kxIY_2t6GQ,16384.0,8192.0,47.65283584594727,-122.34601593017578,253.78787231445312,-0.8379440307617188,66122
21698,21698,1Z8nLa5ioYiF6XtNXk5Krw,16384.0,8192.0,47.65287780761719,-122.31256866455078,37.50443649291992,-1.1489791870117188,66062
28971,28971,Unu29Ijz7uQcFEeOPI7cBQ,16384.0,8192.0,47.65288162231445,-122.31246185302734,126.45792388916016,0.8431167602539062,66062
15903,15903,yxTpRSIxRhKXIfAD7id2LA,16384.0,8192.0,47.65288925170898,-122.3472671508789,359.2159729003906,-1.670989990234375,62995
20976,20976,1yoPjc36u5j7ApuXljUw5w,16384.0,8192.0,47.65289306640625,-122.35774230957033,145.4659881591797,0.9110946655273438,62343
8945,8945,pJYWjurL_bIH9cFE9Cs7vw,16384.0,8192.0,47.6529541015625,-122.35755920410156,288.4512939453125,0.970306396484375,62343
8923,8923,_ip24ehYUP1ar-KLee5EDg,16384.0,8192.0,47.6529541015625,-122.31248474121094,37.84699630737305,-0.983734130859375,66062
21360,21360,vw3JX22cncrM14bapZv6kA,16384.0,8192.0,47.65296173095703,-122.37627410888672,182.6908569335937,0.6158294677734375,60415
17702,17702,9eYTquYYcAtkdSgFMI1CIg,16384.0,8192.0,47.6529655456543,-122.3911361694336,148.3356170654297,-0.2685546875,57455
10721,10721,WDyfq0rs4D1QLpEo10JL8Q,16384.0,8192.0,47.65297317504883,-122.357666015625,354.5538330078125,0.8847732543945312,62343
1230,1230,wFE9_XxjnWkIoyCUTq1yfw,16384.0,8192.0,47.652976989746094,-122.39110565185548,336.87921142578125,2.383544921875,57455
2511,2511,9Baql6Da-zl6li232iUlyA,16384.0,8192.0,47.65298080444336,-122.35767364501952,288.5703430175781,1.2175521850585938,62343
10997,10997,_bomJyJWhTVreAcKV90BxQ,16384.0,8192.0,47.65298843383789,-122.31243896484376,37.72706604003906,1.1264190673828125,66062
17038,17038,b4H0HnF1BGWOS8EPyd04rQ,16384.0,8192.0,47.65304565429688,-122.39118194580078,189.1755523681641,-0.9895782470703124,57455
1838,1838,KsB9LaHz9wzoNYvNTuiNhg,16384.0,8192.0,47.65305709838867,-122.3290557861328,31.428295135498047,-0.9901809692382812,35319
27602,27602,ICCa0E9_sKMSypgO2f7bEQ,16384.0,8192.0,47.65306091308594,-122.39116668701172,323.4475402832031,-1.2387924194335938,57455
21178,21178,k1mHfzvCVsJv2bWBZAiBIg,16384.0,8192.0,47.65306854248047,-122.33628845214844,0.2428026795387268,-1.7765350341796875,55543
13531,13531,iB3oN97cPFYl8oRCj7OP6w,16384.0,8192.0,47.65308380126953,-122.32917785644533,116.03611755371094,3.78961181640625,35319
760,760,veZnCA0K0Ln-70YtERWuuQ,16384.0,8192.0,47.6530876159668,-122.39122772216795,157.5897674560547,1.143402099609375,57455
11164,11164,S_4Arp5qI0oCIhEZujhsow,16384.0,8192.0,47.65312576293945,-122.33870697021484,331.8286437988281,-1.22735595703125,45939
8809,8809,UT1EqBZKalk0_gUwn243rg,16384.0,8192.0,47.65314865112305,-122.39425659179688,319.0136413574219,0.292877197265625,38631
11961,11961,DnM6reln0FaRj4Xk2Oh2dQ,16384.0,8192.0,47.65316390991211,-122.39293670654295,311.8668212890625,1.0645751953125,27529
28809,28809,NAkwB1inTDqwA8LdsQSVKA,16384.0,8192.0,47.653167724609375,-122.33927154541016,250.76873779296875,4.6783447265625,13285
18797,18797,oI6d5aiNxUk-aEHfVT2XlQ,16384.0,8192.0,47.65317153930664,-122.3387222290039,266.5595397949219,1.4273757934570312,45939
15911,15911,U7FL5k4Af-N79rFlT-KWcA,16384.0,8192.0,47.65318298339844,-122.3943328857422,269.1669006347656,0.1765975952148437,38631
17703,17703,3rC9VxRqpxQI0XdPzVDpXA,16384.0,8192.0,47.65318298339844,-122.39427185058594,268.82470703125,0.6201095581054688,38631
8761,8761,fFvl5F2l6FYixM7_kAR0VQ,13312.0,6656.0,47.65318298339844,-122.33634185791016,179.35894775390625,1.6569900512695312,55543
18651,18651,ZPCRroxCJiEmu6APiTXnbw,16384.0,8192.0,47.6531867980957,-122.35881805419922,109.45386505126952,-0.6434173583984375,55607
20407,20407,dcKS5_s11K6oW0eZUxLDrQ,16384.0,8192.0,47.65319061279297,-122.39412689208984,279.9730834960937,1.263031005859375,38631
4218,4218,1s5tDR6fvM710Dx1kTQqHw,16384.0,8192.0,47.65319442749024,-122.3929214477539,35.08570098876953,3.0499801635742188,27529
14375,14375,bqWrUHx09UD3e-fyNDRM3A,16384.0,8192.0,47.65321350097656,-122.39418029785156,311.82379150390625,1.1509780883789062,38631
18619,18619,wLrx-i1gE1zQoaNBNpMTMQ,16384.0,8192.0,47.65324401855469,-122.39425659179688,192.4639434814453,-1.561553955078125,38631
21692,21692,WoL2bO3Usqe5NBBJd44-FA,16384.0,8192.0,47.65328598022461,-122.35939025878906,172.59974670410156,1.595947265625,9490
28372,28372,jdORaWzGi7u-ha_mAT8y-Q,16384.0,8192.0,47.65328979492188,-122.35896301269533,296.1058959960937,1.0082321166992188,55607
2156,2156,e0o9ZsbL09HM5pFiOZSUTQ,16384.0,8192.0,47.65330505371094,-122.3592758178711,114.59901428222656,-0.2940902709960937,9490
18611,18611,007NiQR_e5SnNrjEe-jhjg,16384.0,8192.0,47.65334701538086,-122.31340026855467,122.97561645507812,-1.7902145385742188,66032
7117,7117,LIYzruHiuEN2qoTofjA8Kw,16384.0,8192.0,47.653358459472656,-122.34471893310548,28.54999542236328,2.2089614868164062,38195
8577,8577,5_pul9ARwqIB7-EQfIbm_w,16384.0,8192.0,47.65337371826172,-122.3134536743164,120.78485870361328,-2.2692413330078125,66032
78,78,u3y4WWdiiAr-GHpAzleGhw,16384.0,8192.0,47.65337753295898,-122.3133773803711,178.5284423828125,0.733978271484375,66032
22672,22672,1SickKdJa9HiVtDufJN0dw,16384.0,8192.0,47.65339660644531,-122.3594741821289,145.96139526367188,0.0024032592773437,9490
15067,15067,bfj0cTkXjJUagmVqnUSaQw,16384.0,8192.0,47.65342712402344,-122.34483337402344,230.1268615722656,-0.672454833984375,38195
29736,29736,EVA4Le91mihciyWQqGd9fA,16384.0,8192.0,47.65348434448242,-122.3447265625,230.4117126464844,-1.0779190063476562,38195
2050,2050,jFkX-vYtIIsvpDCCl_NNog,16384.0,8192.0,47.65353393554688,-122.3145523071289,179.81092834472656,1.953521728515625,54167
23211,23211,vRABPtIe872XMH2Pgn2BxQ,16384.0,8192.0,47.65356063842773,-122.31452178955078,91.3429183959961,-2.3035125732421875,54167
24055,24055,Z-tgZKVekxXnbVXLLnlgyA,16384.0,8192.0,47.653594970703125,-122.28035736083984,319.70684814453125,0.574249267578125,10807
30118,30118,oNGQB4ITP1GCpQRG2VRrAQ,16384.0,8192.0,47.65361404418945,-122.36076354980467,147.59385681152344,1.7860031127929688,39183
4390,4390,9QrUfPex9xO94IsWiMrGbw,16384.0,8192.0,47.65361404418945,-122.3267822265625,68.89718627929688,-0.2315673828125,35623
5515,5515,uxmSWY32yW1o7cWzWp2BqA,16384.0,8192.0,47.653621673583984,-122.30517578125,186.1018218994141,1.7261886596679688,31132
18080,18080,Oj1-aeS4LeA8XiI7VKwTag,16384.0,8192.0,47.65362548828125,-122.3144302368164,270.8840026855469,3.54010009765625,54167
9157,9157,k0zkcim3FMNKgrhKM0gHHw,16384.0,8192.0,47.65363311767578,-122.31735229492188,104.40148162841795,-1.4252243041992188,31468
2524,2524,481MlsEQgqEgKsoIPCTcwQ,16384.0,8192.0,47.65363693237305,-122.34405517578124,157.3984832763672,5.072662353515625,61987
16954,16954,FsBsS4LxlDt-_SlZSUCxig,16384.0,8192.0,47.65364074707031,-122.31744384765624,229.95016479492188,0.0388717651367187,31468
28184,28184,_XEreVNT5563tonHtA3RYQ,16384.0,8192.0,47.65364074707031,-122.3145523071289,181.06256103515625,1.2264175415039062,54167
9563,9563,mYjaUnd7v2KmohNTzL878g,16384.0,8192.0,47.65364074707031,-122.31452941894533,42.1642951965332,-1.4972763061523438,54167
6615,6615,TQ6T6Dv_IY412B2_LlVNwQ,16384.0,8192.0,47.65364456176758,-122.31464385986328,244.6535186767578,3.4315109252929688,54167
1133,1133,OgoEu_XBKcMQtxgMlABREQ,16384.0,8192.0,47.65364837646485,-122.31742095947266,105.81185913085938,-1.5881576538085938,31468
23337,23337,X1_vXqWQAKEk5TQgv2n4Hw,16384.0,8192.0,47.65364837646485,-122.28040313720705,93.75315856933594,1.1891708374023438,10807
2732,2732,arOn-meB9PQDZDyKnqiifw,16384.0,8192.0,47.65366744995117,-122.31752014160156,109.728759765625,-1.859130859375,31468
16331,16331,yHgVerwQf2YiMlWrzwrjdw,16384.0,8192.0,47.65367126464844,-122.31443786621094,320.5771484375,1.4055938720703125,54167
23347,23347,oqkaqmioORNovAJLuK5o_A,16384.0,8192.0,47.6536750793457,-122.32787322998048,35.33409118652344,-0.7804641723632812,20125
20025,20025,Xq4P3aLdWZq2jV9H5q7pQg,16384.0,8192.0,47.6536750793457,-122.31755065917967,109.01991271972656,-1.0538177490234375,31468
24492,24492,AuKSTd_NLdsK6Mrbn9lQ2A,16384.0,8192.0,47.65370941162109,-122.3278350830078,35.70851516723633,-0.7751007080078125,20125
29734,29734,10OtJemkzzTkGSBdwOGv2w,16384.0,8192.0,47.65370941162109,-122.32681274414062,312.93896484375,-0.3260574340820312,35623
2427,2427,33BqzD0xcK7DxPX88zyseA,16384.0,8192.0,47.653717041015625,-122.32789611816406,215.3616943359375,0.9254989624023438,20125
2206,2206,O3W9PI0-FSV7noU-8Ib71Q,16384.0,8192.0,47.65375518798828,-122.32589721679688,82.02863311767578,0.2724227905273437,50251
12463,12463,dMCY5CAI0HN_5BbA3DiIbQ,16384.0,8192.0,47.65375518798828,-122.32581329345705,84.02690124511719,0.4112472534179687,50251
29784,29784,D7A68A9b325Sm8JkPmUvvg,16384.0,8192.0,47.65375518798828,-122.3174819946289,289.5794982910156,1.93609619140625,31468
23947,23947,WR5-f4x2284kgz83_xYD5Q,16384.0,8192.0,47.65376663208008,-122.3255844116211,86.68157196044922,-0.00042724609375,50251
22404,22404,K2oTmzqeVUAbZ3ET9fe1VQ,16384.0,8192.0,47.653770446777344,-122.34420013427734,232.2626495361328,2.1417160034179688,61987
28139,28139,iLoN7Ku7zCLatJPR-Q5K1w,16384.0,8192.0,47.65378189086914,-122.3277587890625,36.83081817626953,-0.7928695678710938,20125
17491,17491,CacGRQfaql4yqixEmPt0_w,16384.0,8192.0,47.65379333496094,-122.32781982421876,216.6240234375,0.8268280029296875,20125
1527,1527,XOzEzP2Jv6SafAFSrUrcRw,16384.0,8192.0,47.6537971496582,-122.32461547851562,80.00100708007812,-0.16973876953125,46127
1837,1837,l3v7_9cn6sqxg0tsbAduQA,16384.0,8192.0,47.653804779052734,-122.3441390991211,336.0580444335937,-1.9358367919921875,61987
17987,17987,noqdjBA7Aq8oza8kLHbUSw,16384.0,8192.0,47.65380859375,-122.36994934082033,311.2127380371094,1.5591583251953125,28579
11736,11736,HzCJt_dg3GBoHkxcWxwqjg,16384.0,8192.0,47.65382766723633,-122.3244400024414,76.1088638305664,0.0534286499023437,46127
2346,2346,ZYdHPnqVRYQ51vQobdyruw,16384.0,8192.0,47.653839111328125,-122.3699951171875,311.3605041503906,1.6998519897460938,28579
24841,24841,0KrrvWOn9naONEvg1tIfWA,16384.0,8192.0,47.65389251708984,-122.38013458251952,359.6990966796875,-4.287528991699219,65719
25512,25512,Gu2rgOFJdorhvGgBkl4Pbg,16384.0,8192.0,47.65389251708984,-122.3257293701172,181.12828063964844,4.786293029785156,50251
12539,12539,6NHpmT4p0W-5Nzdv_BeYAg,16384.0,8192.0,47.6539192199707,-122.372314453125,0.0152371823787689,6.213172912597656,44615
27270,27270,tBkCL8hMIYnpaTwusRshTQ,16384.0,8192.0,47.65392303466797,-122.38463592529295,313.2493591308594,-0.79669189453125,57767
25892,25892,vaO28g2PGHfqMjTevmUkaQ,16384.0,8192.0,47.6539306640625,-122.37226104736328,84.87699127197266,-0.3078842163085937,44615
28195,28195,ZaWEohlT3kkWuesSRqxJuA,16384.0,8192.0,47.65394592285156,-122.38016510009766,328.18292236328125,-0.7520523071289062,65719
22179,22179,NKqOc6tk1zEVOQUS9kMFyw,16384.0,8192.0,47.65394973754883,-122.38468933105467,300.543212890625,-0.3419570922851562,57767
4044,4044,pwkHnGQIB9lQH4n2gxejjg,16384.0,8192.0,47.653953552246094,-122.37492370605467,204.155517578125,-0.7202529907226562,9436
23664,23664,0e1lF4kCnS11EviGmGULAw,16384.0,8192.0,47.65395736694336,-122.37489318847656,214.0269775390625,-0.8341903686523438,9436
20191,20191,cm_T_oUgcl0a8i6ZP01ekg,16384.0,8192.0,47.65396499633789,-122.40227508544922,0.4473320841789245,3.042465209960937,49335
6506,6506,Yie_fVLbpwbdZUaUGOc0Cg,16384.0,8192.0,47.65396499633789,-122.32356262207033,75.46558380126953,0.6671066284179688,17089
17565,17565,gwvlLUdoPwi_l3jB577x-g,16384.0,8192.0,47.65396881103516,-122.4089584350586,2.2488975524902344,-4.0391693115234375,10753
6690,6690,m5KnM7p0YA8le4NFbAfdIg,16384.0,8192.0,47.65396881103516,-122.38601684570312,178.0342559814453,-0.3640594482421875,56491
451,451,m1h6utYIJk-WaIstwwgjGg,16384.0,8192.0,47.65397644042969,-122.38744354248048,252.0953063964844,-2.4264907836914062,64879
23395,23395,1VralyegqvrLSVlmmDMp_g,16384.0,8192.0,47.65398025512695,-122.3859634399414,243.25428771972656,-1.5420761108398438,56491
28434,28434,CmM4Za8EevnIeelWtW316w,16384.0,8192.0,47.65398406982422,-122.38751220703124,203.8122711181641,-2.5766754150390625,64879
7277,7277,TtykNctX_U8wzJui_m4vww,16384.0,8192.0,47.653995513916016,-122.37225341796876,219.69776916503903,-3.604820251464844,44615
12772,12772,7wCUJ155Z69FTvBEKovUoA,16384.0,8192.0,47.65400314331055,-122.40789794921876,147.8327178955078,6.620162963867188,28264
11962,11962,AD3S0bpv0_6tI85zuRTiqg,16384.0,8192.0,47.65400314331055,-122.40098571777344,142.3258056640625,-0.2346725463867187,61531
2604,2604,LDqbVjEhST3TpTT4PRg3cg,16384.0,8192.0,47.65401077270508,-122.37486267089844,115.96170043945312,-2.14105224609375,9436
6778,6778,RbWlgAPXg883M_vhY2ncow,16384.0,8192.0,47.65401458740234,-122.40681457519533,353.8713684082031,0.2700729370117187,21187
28135,28135,4Kr-hRNg5LgnQ9vQEnprpQ,16384.0,8192.0,47.65401840209961,-122.39427185058594,139.15792846679688,-0.264739990234375,1833
22599,22599,xc6Uir7MB3djNVBvMTpZ7g,16384.0,8192.0,47.65401840209961,-122.37490844726562,358.4418029785156,2.8975753784179688,9436
12167,12167,6fgCo-CMkrYC04ks4S2YzA,16384.0,8192.0,47.65402221679688,-122.40228271484376,356.7316589355469,-0.8224563598632812,49335
3739,3739,VXudjhdP3AVF3QqCozzFXQ,16384.0,8192.0,47.65402221679688,-122.32354736328124,25.8186264038086,0.9340133666992188,17089
23669,23669,EHOj13ysc8ApJXYLTgK-Tw,16384.0,8192.0,47.65402603149414,-122.37366485595705,58.76604080200195,-0.376922607421875,39095
15703,15703,W7sK67eHjaLDm28h-kCPNw,16384.0,8192.0,47.65402603149414,-122.3736343383789,183.51828002929688,-1.3690948486328125,39095
19136,19136,e9huD3HAkf5bkg2EIE-NSA,16384.0,8192.0,47.65402603149414,-122.37353515625,265.36944580078125,2.2418365478515625,39095
20957,20957,S5jZd_nJGGakB_lv7xsRUw,16384.0,8192.0,47.65402603149414,-122.37222290039062,289.1654357910156,1.670867919921875,44615
15697,15697,pi66odLDRhXNNsVQXhRpDw,16384.0,8192.0,47.654029846191406,-122.41220092773438,153.3528594970703,2.6232452392578125,27919
14347,14347,iDKGV_IQmf3vit97Q9wqXg,16384.0,8192.0,47.654029846191406,-122.38016510009766,270.1706848144531,0.2859344482421875,65719
16116,16116,ylUP49zJRrpwPoA3saHVvA,16384.0,8192.0,47.654029846191406,-122.3801040649414,269.79400634765625,0.673065185546875,65719
22832,22832,oy9LIKdBZtTmizwcnIPcLA,16384.0,8192.0,47.654029846191406,-122.3724365234375,95.29944610595705,-0.36102294921875,44615
23155,23155,O40NSBCaSCy1cmSfw8m-Qg,16384.0,8192.0,47.654029846191406,-122.35894775390624,359.3685302734375,-3.2640914916992188,55603
7549,7549,l2IJKn_HLJGRMreBx5mFpQ,16384.0,8192.0,47.65403366088867,-122.40103912353516,106.08618927001952,0.55426025390625,61531
16731,16731,5IEaRwLxEj_Z2SqnQllRJg,16384.0,8192.0,47.65403366088867,-122.38602447509766,179.30555725097656,-2.002914428710937,56491
22101,22101,6LnVNSYwj_z_L1WOIuPDNw,16384.0,8192.0,47.65403747558594,-122.37490844726562,151.97540283203125,-1.3930130004882812,9436
7585,7585,vnw1TEu24rWdEBLUbkK2Ag,16384.0,8192.0,47.6540412902832,-122.41102600097656,335.0123291015625,-0.5289382934570312,27775
19807,19807,qewqSvV9s9PTFvYNZYLUIw,16384.0,8192.0,47.6540412902832,-122.4022979736328,88.95869445800781,1.4165115356445312,49335
18143,18143,aTJZ49EJNkrMGArJDFpafA,16384.0,8192.0,47.6540412902832,-122.3995361328125,181.28152465820312,1.6936264038085938,37759
27387,27387,tkTsCJdHIM4Jb1A1qfpX4g,16384.0,8192.0,47.65404510498047,-122.40787506103516,209.65945434570312,-0.0504684448242187,28264
20365,20365,ubVPEVsA2YQy1NxhodQb4g,16384.0,8192.0,47.65404510498047,-122.35342407226562,183.17079162597656,4.139335632324219,18289
21716,21716,OW8bYXfjxzKEhfSU2krycg,16384.0,8192.0,47.65404891967773,-122.40999603271484,206.2289428710937,-0.63177490234375,28495
9058,9058,MOEEwJ0Oq_sBkl7a5mwKig,16384.0,8192.0,47.65404891967773,-122.40081787109376,87.79334259033203,-0.1496734619140625,61531
22657,22657,BX-xgUqGpWBoXCYAtfbsig,16384.0,8192.0,47.65404891967773,-122.3982391357422,332.5215148925781,1.373260498046875,43407
3398,3398,aBfQCSGJTfDv3M4AWxAkXQ,16384.0,8192.0,47.654052734375,-122.4089813232422,326.86553955078125,-1.514556884765625,10753
10524,10524,x73sEza5iVYvEPQROUGScw,16384.0,8192.0,47.654052734375,-122.39823150634766,89.95320129394531,-1.2472457885742188,43407
4597,4597,pckwI4kwR9hzYhRURvRmkw,16384.0,8192.0,47.654052734375,-122.39568328857422,92.46458435058594,-1.1088104248046875,62299
17887,17887,lhiC6AenjXhdsey3mjqPxg,16384.0,8192.0,47.654052734375,-122.3446807861328,212.09475708007807,1.4801712036132812,35479
6413,6413,7vihQgClcLwxOkFdcrg7ZA,16384.0,8192.0,47.654056549072266,-122.39954376220705,90.53597259521484,-1.6175613403320312,37759
30116,30116,x1YqyHS5kf1MMiii1UJ6yA,16384.0,8192.0,47.654056549072266,-122.372314453125,359.8824157714844,6.788116455078125,44615
1458,1458,kxItNFI9n5VvKD6xAUSsoQ,16384.0,8192.0,47.654056549072266,-122.35556030273438,179.5536346435547,2.48968505859375,51395
3647,3647,jm5jLsAhCV-OmaOnZ3OX5w,16384.0,8192.0,47.654056549072266,-122.34993743896484,190.3612670898437,4.972442626953125,65474
9401,9401,AJ5s5tBlkRpB2eF0i7XlQQ,16384.0,8192.0,47.654056549072266,-122.3474578857422,154.84658813476562,0.664276123046875,58367
20996,20996,aYK6SGrXzSiKKzZXnnM_kw,16384.0,8192.0,47.65406036376953,-122.4132308959961,36.50506591796875,-3.813690185546875,62967
26197,26197,p_AuyaOzxpJx3rgKRUpnRA,16384.0,8192.0,47.6540641784668,-122.37362670898438,27.795135498046875,2.2493896484375,39095
18191,18191,W0OFPWE6dQCOpFbYF1XSMg,16384.0,8192.0,47.6540641784668,-122.342529296875,355.2173767089844,-1.1873245239257812,55727
24502,24502,bsYATAUjDxtcts2blRSTkg,16384.0,8192.0,47.65406799316406,-122.3459930419922,177.83688354492188,2.5933990478515625,35475
25998,25998,mSvgaCVOdkW_1aJRStDOkA,16384.0,8192.0,47.654075622558594,-122.34857940673828,10.728839874267578,-1.3582305908203125,41235
2900,2900,Z8c3WcbrICkaqnzCVPoMZA,16384.0,8192.0,47.65407943725586,-122.34725952148438,359.5844116210937,-2.1303939819335938,58367
6775,6775,I7npfm4lU6_5HnxN_TopYg,16384.0,8192.0,47.654083251953125,-122.40357971191406,274.707763671875,-2.47076416015625,51595
10333,10333,gfSUAFT3lrScW6AWE8TOCQ,16384.0,8192.0,47.654083251953125,-122.39558410644533,271.070556640625,-0.0104827880859375,62299
20686,20686,0gBcKjNAXRHeNSFlJDYyhQ,16384.0,8192.0,47.65408706665039,-122.3534164428711,198.8701019287109,4.8203125,18289
29978,29978,s0Zsb5TNS80Euccr8z7nAg,16384.0,8192.0,47.65408706665039,-122.34461975097656,271.76544189453125,-1.0695571899414062,35479
25163,25163,XWt-GDDzrjp-SCsOfXe8RA,16384.0,8192.0,47.65409469604492,-122.3544692993164,1.1608262062072754,-1.4064102172851562,55335
13976,13976,YhwLWEX4jlbDKnrvRJ54Ww,16384.0,8192.0,47.65409469604492,-122.34263610839844,107.48025512695312,-0.4914093017578125,55727
5502,5502,37NKHXF0KuIV6eCQ0i-fvg,16384.0,8192.0,47.65409469604492,-122.31043243408205,181.72384643554688,2.8001708984375,30328
6428,6428,b2pxdKtoiLzyPgqn9zgJMw,16384.0,8192.0,47.65409469604492,-122.27952575683594,73.38224029541016,-2.596031188964844,10810
7964,7964,rwa1z5hXIzjlSSu9hPM6aQ,16384.0,8192.0,47.65410232543945,-122.40790557861328,269.5173645019531,-4.473922729492188,28264
11960,11960,ess71JY3x3EEjls1D3N-gA,16384.0,8192.0,47.65410232543945,-122.40784454345705,269.6667785644531,-4.79290771484375,28264
4277,4277,KVoOegvFgHsmbvjYaQ4sYg,16384.0,8192.0,47.65410232543945,-122.40677642822266,269.8691711425781,-1.4570846557617188,21187
9261,9261,bBFVPXn1K2IQv5SRBobtZQ,16384.0,8192.0,47.65410232543945,-122.35236358642578,335.7474975585937,-0.2032623291015625,29854
10563,10563,X7-zcZpxA_CMxVNsZi4nLw,16384.0,8192.0,47.65410232543945,-122.3447036743164,117.1679458618164,1.4050979614257812,35479
16589,16589,i16ksTXNBL9MYEO2J-BLtw,16384.0,8192.0,47.65410614013672,-122.40892028808594,269.7867736816406,-1.2252578735351562,10753
29174,29174,MDB-jBIMvB4NIbsTbpoydg,16384.0,8192.0,47.65410614013672,-122.35763549804688,27.76133918762207,-2.164398193359375,30439
9138,9138,wUv7LOhCCto3Ych_i7YPLA,16384.0,8192.0,47.65410614013672,-122.3425521850586,325.9393920898437,-0.4075546264648437,55727
16076,16076,fdNE5rMA6wABwCqKiuQLeQ,16384.0,8192.0,47.654109954833984,-122.4098892211914,270.00421142578125,-5.015846252441406,28495
